id,lon,lat
1835929266,-2.6390001,51.484668
6091171080,-2.6778705,51.4904698
2082560860,-2.5314786,51.4783316
2428700564,-2.5735601,51.416517899999995
9060583247,-2.5412157,51.432782499999995
291532340,-2.614111,51.4881678
4052041971,-2.5415487999999997,51.465837099999995
5031187497,-2.5652820999999997,51.450824
5503431103,-2.6884840999999997,51.502711399999995
5577122834,-2.6005222999999997,51.495278899999995
7729217274,-2.5578564,51.4415523
8229881964,-2.575668,51.446869
4902764144,-2.6482603,51.496492499999995
6433229738,-2.5596661,51.480261
2324227792,-2.5807558999999998,51.404550199999996
5157651755,-2.5806923,51.4571976
8890734728,-2.6320277,51.443835199999995
20000370,-2.595789,51.456444999999995
9869054658,-2.597293,51.515029
2095333279,-2.5991092,51.496149499999994
6295511038,-2.6008153999999997,51.4073722
2071861174,-2.6304019999999997,51.4091028
35435688,-2.5790417999999997,51.4555175
990470375,-2.592053,51.472035299999995
968248661,-2.5901503,51.448554099999996
6258793890,-2.6785511,51.493388599999996
1233398911,-2.6056884,51.411696
88926844,-2.5286811,51.493579
1695923329,-2.5592642999999997,51.467652
2417717768,-2.5139457999999997,51.4803733
60908998,-2.6103056,51.4745207
9562745484,-2.5259224,51.448044499999995
1753266159,-2.6259265999999997,51.4519391
8813104046,-2.5567276999999997,51.4736306
3647260023,-2.5214678,51.4326271
5461815797,-2.6144114999999997,51.470937299999996
6324364883,-2.6056956,51.440540899999995
9701791544,-2.6388792,51.4927139
3121982502,-2.5308062,51.4702962
9081146454,-2.6276039,51.4210267
1313190244,-2.571763,51.4337896
3601329324,-2.5633136,51.4703916
4245166763,-2.5769379,51.4505759
1230607555,-2.5797498,51.421490299999995
835468261,-2.5598058,51.453191999999994
41366927,-2.5801043,51.403206399999995
7111647067,-2.6235519,51.438092399999995
2384478581,-2.5911076,51.4470445
2073234708,-2.6242329,51.404775199999996
1036446045,-2.6518325,51.503800999999996
26165125,-2.6072134,51.460158199999995
7044630300,-2.5831066,51.4505365
1757126941,-2.6485925999999997,51.477331199999995
26104535,-2.6228328999999997,51.4637816
6322132353,-2.5375742999999997,51.4765458
256136783,-2.6791779,51.4867698
412395927,-2.536839,51.4305788
8910051166,-2.5724991999999998,51.4772938
1395821914,-2.5312166,51.4400975
8268794967,-2.6107744,51.4830548
8861337755,-2.5649558,51.4735314
8861337732,-2.5661926,51.472570999999995
243496742,-2.5384001,51.4826196
430270406,-2.6084788999999997,51.4573414
5299893485,-2.6216568,51.444997099999995
1227729333,-2.6808791,51.4902775
289536431,-2.6158261,51.4471491
6894670564,-2.592303,51.4960368
1757205154,-2.6574998,51.486506299999995
5486074474,-2.6157197,51.4391725
6268072084,-2.5362736999999997,51.464160799999995
9200113056,-2.6716444999999998,51.506476
60908253,-2.6047721999999998,51.4774107
1716459802,-2.6232963,51.463103
6502356532,-2.6942355,51.4953143
7494789159,-2.5842397999999998,51.4056078
1423373259,-2.5728055,51.4481094
1321969199,-2.6373555,51.4769338
8348820090,-2.5477846,51.4285606
8855262496,-2.5732657,51.4631584
7099853801,-2.6327629999999997,51.5090882
25706032,-2.5870978,51.4998389
5485251310,-2.6239407,51.4397878
6053478013,-2.6190132999999998,51.4513447
8269025577,-2.5574697,51.472220899999996
5485251284,-2.6235967,51.4399249
8842326369,-2.5631801999999997,51.4558234
2283135091,-2.5197610999999998,51.4535506
256577598,-2.6031116,51.4395482
7621555193,-2.6227283,51.461814499999996
1319218333,-2.5274323,51.4703653
6448562623,-2.5680958,51.4630624
8858021023,-2.5691204,51.472569899999996
1012130820,-2.6218668,51.5105778
18484724,-2.6899469,51.498211
286105882,-2.5317959,51.4525338
6096829728,-2.6379373,51.492315899999994
1235130711,-2.7030418,51.505107599999995
8880927185,-2.6188613999999997,51.4406562
1593918999,-2.5456745,51.411772199999994
959295122,-2.5680424,51.4504011
164150779,-2.5722522,51.456452
319090721,-2.5635068999999997,51.4710106
265755012,-2.564049,51.470174899999996
6804793160,-2.5640319,51.4595853
6145732624,-2.618328,51.5100145
6407359929,-2.5776285999999997,51.4619423
17565126,-2.5715983,51.464054999999995
3294558887,-2.6130339,51.3979175
1022406055,-2.6227115,51.438832299999994
5631308827,-2.5944327,51.454205099999996
4616473851,-2.6309715,51.4274238
1404507906,-2.615965,51.4596841
8349638626,-2.5341814,51.4788929
1027121919,-2.6418546999999997,51.5093757
6068515574,-2.6214895,51.4510055
835481364,-2.5602015,51.4701777
6268688023,-2.6161194,51.446884499999996
5131911808,-2.5638312,51.470231299999995
8936311887,-2.5819726,51.453656599999995
7943407593,-2.6230778999999997,51.4224581
5434089855,-2.5928283,51.4495399
285918673,-2.5349105,51.4488166
27553192,-2.5944260999999997,51.4329233
26217266,-2.6225799,51.4520996
313177515,-2.5166624,51.4789253
7405846284,-2.5455592,51.412781499999994
4481753502,-2.6113664,51.491861
6083501855,-2.6111647,51.505497899999995
1421212754,-2.6226113,51.444504099999996
1436451503,-2.613069,51.4477264
8861337971,-2.5651514,51.473741399999994
3452936676,-2.6278037,51.505589199999996
4640553361,-2.5933283,51.453998999999996
968197440,-2.583996,51.4477751
8114560540,-2.5724038,51.4668162
7293034381,-2.587806,51.5020794
8318043840,-2.6060374,51.4263074
8858021080,-2.5700596,51.4725475
1670218991,-2.596178,51.4837983
8899793391,-2.5678034,51.4623054
6089037010,-2.6746318,51.488312
4527090069,-2.6091867,51.4473129
1597448505,-2.5768652999999997,51.483606099999996
3691437301,-2.5421817,51.4425026
9091640812,-2.6272699999999998,51.420283299999994
9716572219,-2.6312075999999998,51.5084642
113704589,-2.5614461,51.4678629
7825520222,-2.6252267,51.440643699999995
5492266414,-2.5901407,51.4528676
7150659992,-2.6855406,51.503858699999995
5914735438,-2.6179191,51.4488738
6050187378,-2.5818855999999997,51.4696918
3542489728,-2.5897962,51.448678799999996
8633382143,-2.6109424999999997,51.4219929
6287523443,-2.5354465999999998,51.4758601
830435202,-2.602281,51.4786073
30208688,-2.574999,51.4700497
835468262,-2.5609531999999997,51.453262599999995
6488499119,-2.5251178999999997,51.4762847
8842326921,-2.5612284,51.4552996
8855263037,-2.5719651999999997,51.462375699999996
6040384023,-2.6702341,51.497055499999995
827983649,-2.6306746999999997,51.410017499999995
6357893385,-2.6871023,51.5048221
5274224229,-2.6151619999999998,51.4637433
5935482283,-2.5964232,51.4162033
5888881669,-2.6643284,51.505247
26577645,-2.648271,51.487906699999996
27046094,-2.59112,51.4419816
33135817,-2.5766673,51.4426451
5315541690,-2.6470293,51.481387299999994
6051688064,-2.5447739,51.430008099999995
662910407,-2.6242837,51.5140593
5908506867,-2.5768326999999998,51.4588019
2424147407,-2.5635339,51.413458999999996
8265879930,-2.6779774,51.5227076
6090609866,-2.5712973999999997,51.497684299999996
1216615489,-2.6075804,51.4643866
30983651,-2.5442370999999997,51.4586435
247911404,-2.6056352,51.4533342
1235254743,-2.5850633,51.451195
2669410934,-2.6324376,51.4931275
5846454276,-2.5716851999999997,51.4606857
1036445855,-2.6492115999999997,51.5023742
1785400123,-2.5549896999999997,51.496583199999996
26372879,-2.5967444,51.4415057
152739816,-2.5504142,51.4746789
2103193265,-2.6171379,51.5141472
1670218946,-2.5911229,51.4829417
3709783483,-2.5774987,51.4670432
1280230604,-2.5818464999999997,51.4559589
26243083,-2.6079065999999997,51.442542499999995
6268917077,-2.5731867999999998,51.470344
6501154573,-2.5100322999999998,51.4750312
9623666927,-2.5501861,51.4094602
1421997844,-2.6266996,51.4409043
2061170687,-2.5629417,51.4551902
1423878868,-2.6203968,51.438277799999994
6283115514,-2.579278,51.458984
7045137032,-2.624437,51.514783099999995
7605321799,-2.5639822999999997,51.4276068
282250626,-2.5397836,51.4476818
1975737532,-2.6244153,51.4742927
7843035664,-2.5638457,51.411574599999994
6786189350,-2.5634927999999997,51.440593299999996
973020001,-2.6066507999999997,51.449770699999995
264487932,-2.5637421,51.4716842
343858,-2.5706473,51.426312499999995
300533395,-2.6872844,51.4928536
616330687,-2.5720832,51.4759988
5244256789,-2.562356,51.4376355
2499463213,-2.6362609,51.478262699999995
7576267720,-2.5708623,51.4330292
285889465,-2.5865611,51.4754356
854952919,-2.5326798999999998,51.4515804
765104494,-2.6862638,51.480876599999995
26550436,-2.5952455,51.5064718
6074756865,-2.5783627,51.4431034
3712685226,-2.6243041,51.5117207
2104969766,-2.5408303,51.4883263
1359235787,-2.564721,51.4751823
8855262233,-2.5765610999999997,51.4618301
1097284464,-2.6449746999999997,51.493991
1970752482,-2.6055265999999997,51.4541876
4883724689,-2.5524157,51.4594892
26190490,-2.6166506,51.4511872
6699375730,-2.6106564,51.500028
430179935,-2.6080142,51.455977499999996
3821603283,-2.62683,51.432302199999995
199594519,-2.6173644,51.49261
2330638682,-2.6009941999999997,51.411297499999996
6287527357,-2.5387505999999997,51.430340799999996
9264139094,-2.5293978999999998,51.4591802
489738556,-2.5420827,51.415552
6069802412,-2.5944795999999997,51.507839499999996
8905664621,-2.6183595,51.441942999999995
393143659,-2.6209678999999997,51.4500752
3821603401,-2.6249073,51.440751999999996
927031063,-2.6591191,51.497591199999995
6069252722,-2.5929368,51.499157
686400062,-2.6007321,51.453851799999995
773959055,-2.5424232,51.4953837
6106912892,-2.5877325,51.4581537
31261628,-2.5645346,51.430586299999995
8888864448,-2.6286262,51.4428954
6268748762,-2.6119765,51.4467151
164173856,-2.5513567,51.4684673
1693956309,-2.6033766,51.4570357
3402564126,-2.6831707,51.502449299999995
6020085719,-2.5722465,51.451879999999996
8923647541,-2.5349991999999997,51.4795806
1739882220,-2.6154900999999997,51.4927086
6140387952,-2.5698768,51.462027199999994
5086006418,-2.6365176999999997,51.4229986
2840764631,-2.6301628,51.500807599999995
5914735494,-2.6174068,51.449624299999996
4909590773,-2.6727588,51.4885636
5583283733,-2.5939818,51.499836599999995
26374399,-2.6204665,51.4366598
6208921272,-2.586214,51.4543697
3752213013,-2.6524316,51.5038955
31376447,-2.5997038,51.4279294
29921338,-2.5849230999999997,51.4366981
5823298746,-2.5928231999999998,51.4487491
3712617139,-2.6206453,51.514982599999996
5238485558,-2.5400405999999998,51.491270799999995
6058233231,-2.5727955,51.4570176
53383246,-2.61312,51.510363
8691410427,-2.5970514,51.4284774
8842326817,-2.5634796,51.4557085
6334230911,-2.6199249,51.422115299999994
7896760663,-2.514335,51.4912315
2550099450,-2.55734,51.4386839
7162913139,-2.6258521,51.4398294
17022883,-2.5844828,51.445031699999994
6325227405,-2.5556408,51.437117099999995
6325464050,-2.580308,51.419743999999994
1671745967,-2.6041521999999997,51.4385261
2004051110,-2.604778,51.4586798
4801922618,-2.5541627,51.4791386
26229743,-2.6340219,51.4809492
1687101399,-2.5952129,51.4285486
1211083357,-2.6136730999999997,51.472138199999996
5099665560,-2.6175196,51.4429381
1913249545,-2.5980684,51.452864399999996
7166816084,-2.5839866,51.455582299999996
2424581679,-2.5662382999999998,51.4107069
7094073915,-2.6296925,51.507441199999995
1359283569,-2.6251181,51.477595699999995
6254279977,-2.5775314,51.4737583
2207847687,-2.5318614999999998,51.4649649
17655817,-2.5592258,51.4444272
1975310107,-2.5884548,51.496182399999995
7554135877,-2.5879023,51.433966399999996
261007788,-2.6277005,51.503586899999995
205420714,-2.5996297999999998,51.490522899999995
1894729438,-2.6701123,51.507929399999995
1685243483,-2.5887059999999997,51.515799699999995
313172707,-2.523453,51.4698877
4016719827,-2.5316628999999997,51.4944133
21258794,-2.567851,51.484910199999995
8285093788,-2.5942969,51.497263999999994
7289431138,-2.5626884,51.4055696
8515346670,-2.547996,51.4466421
9377389375,-2.6872577,51.490065799999996
2073200426,-2.6318734999999998,51.4064821
8165228219,-2.5975683999999997,51.495208
8346005468,-2.5456182,51.431657099999995
8864105857,-2.5708584,51.4729445
760665251,-2.658962,51.467883099999995
3852054544,-2.5177294999999997,51.454197699999995
6535961048,-2.6124460999999997,51.509612999999995
6732339704,-2.6915833,51.519921
26104529,-2.6245095,51.4604517
5542665207,-2.6220703999999997,51.478648299999996
6091171033,-2.6767105,51.4915227
262535343,-2.6178695999999997,51.499735099999995
318906933,-2.6246432,51.4121112
8108407445,-2.5496689,51.4874793
5858875600,-2.6082015,51.4407742
1670181992,-2.6060627999999997,51.4914099
4353993647,-2.6148575,51.4121108
6742595094,-2.6213118,51.4632103
1381007036,-2.5963539,51.456607999999996
5591034035,-2.5834172,51.4922262
5888882376,-2.6570738,51.5035568
621862339,-2.5594492,51.477200599999996
412366732,-2.6014323,51.4553692
5274222100,-2.6160110999999997,51.4630626
4661348119,-2.5784588,51.456687099999996
31378521,-2.5955011999999997,51.417496799999995
6020681192,-2.5785229,51.4719367
199594427,-2.6243825999999997,51.494884799999994
2019080333,-2.5952642999999997,51.455939699999995
861804336,-2.6362460999999997,51.4979577
4898329558,-2.520988,51.469984
6088671174,-2.5816798,51.4992756
3722183068,-2.5935842,51.4841653
8909866111,-2.5348115,51.4786681
9864252487,-2.6329423,51.4473361
1392117007,-2.5967214999999997,51.443745299999996
1835907044,-2.6449765999999997,51.482968899999996
1418162379,-2.6189917,51.444980799999996
359258829,-2.5692199,51.4367002
1303885865,-2.6155139999999997,51.5049934
7841261711,-2.6181258,51.493047399999995
3329862698,-2.5810936,51.465528199999994
1278032839,-2.6437326999999997,51.485264799999996
8888864462,-2.6273427,51.441595899999996
17653680,-2.5631192,51.457875699999995
853556895,-2.6208435,51.457425199999996
1359418527,-2.6221947,51.4483964
385560620,-2.5957155,51.4424031
284232514,-2.5535997,51.4393495
282230284,-2.5584925999999997,51.455134
8776056723,-2.5857606,51.4937961
8670685606,-2.5356946,51.414078499999995
6879806999,-2.5337863,51.488864899999996
808116326,-2.5327799,51.4449008
6721728949,-2.6225722,51.463882299999995
1651717378,-2.5172385999999998,51.4811249
21309366,-2.5868129,51.4565871
4883321683,-2.5628748,51.4578791
1423878958,-2.6205032999999998,51.4374478
243507816,-2.569152,51.4649065
1422913641,-2.6002554,51.439740199999996
1234761947,-2.6205114999999997,51.4314763
5159839171,-2.5784102,51.443982
3752212742,-2.6645718,51.4991395
6003575188,-2.6593051,51.5023919
7843111961,-2.5618936,51.4117369
1232730582,-2.5700108,51.476419299999996
26160318,-2.601523,51.4715679
4355451696,-2.6266312,51.411960099999995
2917247793,-2.5480774999999998,51.4818656
7095321147,-2.5332144999999997,51.430835599999995
8957985428,-2.5739722,51.4677492
30111753,-2.5709722999999998,51.470554
6088671338,-2.5820535,51.499594099999996
26190520,-2.610637,51.4509587
6742720314,-2.6222372,51.463201
1359235753,-2.5647699,51.475258
1944369833,-2.5841162,51.4179946
25944416,-2.5228883,51.4855488
199594521,-2.6181148,51.4930409
8873305516,-2.5647085,51.443875299999995
6848841739,-2.5726714999999998,51.4657422
8098637264,-2.6992263999999997,51.517829799999994
154954478,-2.5784626999999998,51.4521349
5939684506,-2.5980632999999997,51.440543299999995
21257304,-2.5532523,51.462883399999996
4898155386,-2.5211638,51.458524499999996
6366181625,-2.5970549,51.456865099999995
3121994002,-2.5308376,51.4711192
26104596,-2.6204491,51.463031799999996
17398458,-2.5732851,51.4644943
489733334,-2.5501088,51.4097193
7787918476,-2.5624537,51.4131656
6005993243,-2.6706719999999997,51.4961507
1727747439,-2.5314948,51.4505232
1727642798,-2.5641612,51.4579459
6019240585,-2.566646,51.4456801
1189454978,-2.6032067999999997,51.458058799999996
26550463,-2.5985293,51.5070348
5865476483,-2.6273261,51.437067199999994
1235785271,-2.5771808,51.4435109
6831733155,-2.5928793999999997,51.4598552
6157579954,-2.6028862999999998,51.4618013
7003216529,-2.5638663999999998,51.4561438
4427052249,-2.6018965,51.459427299999994
1162128284,-2.6012212999999997,51.439218
4076049180,-2.5512818,51.4509851
30884491,-2.5839611,51.428692399999996
2445881843,-2.6065088,51.405412999999996
2024699548,-2.5955596,51.4541749
5258610781,-2.6743959999999998,51.5152003
21037666,-2.6000976,51.437732499999996
278710240,-2.6234547999999998,51.4977799
6314979171,-2.5813289,51.4758254
2840765176,-2.6303248,51.506438499999994
2853928766,-2.5633969,51.4883477
2858953172,-2.6261498,51.406838699999994
5095389226,-2.615498,51.4196047
5516189794,-2.6121765,51.4675144
8911962984,-2.6153953,51.4410539
2485526385,-2.5758487999999997,51.4412947
519402802,-2.6295663,51.4755554
36710892,-2.5659514999999997,51.4131273
2424576324,-2.5649509,51.410667399999994
1036444104,-2.6601972,51.501157299999996
313172701,-2.528402,51.4731125
2298379053,-2.5425980999999998,51.4863213
1588749252,-2.5420306999999998,51.4224744
7113262501,-2.6151183,51.4741996
5066543319,-2.6333501,51.434458
150535728,-2.5518912,51.4397257
5889003297,-2.6563706,51.499564799999995
3495939820,-2.6087232,51.4545762
1534970188,-2.6302814,51.4199208
2095333276,-2.6013685,51.4947063
67448858,-2.6107902,51.4831991
2082533844,-2.5229585,51.477984199999995
1280853178,-2.5901506999999997,51.459814599999994
104908,-2.5853892,51.4869555
31376444,-2.5904401,51.4250356
2179919637,-2.5695457,51.4135761
7330677215,-2.6935811,51.513884399999995
7007184611,-2.6320422999999997,51.4202094
36710885,-2.5673767,51.412749399999996
283618806,-2.5173272,51.4623938
6342038691,-2.6503711,51.5039582
8266183233,-2.6797209,51.4857386
544874802,-2.6250989,51.4169431
